Timestamp,No Helmet Count
2024-05-28 18:15:05.172734,2
2024-05-28 18:15:05.234670,2
2024-05-28 18:15:05.297882,1
2024-05-28 18:15:05.364524,1
2024-05-28 18:15:05.428451,1
2024-05-28 18:15:05.495876,1
2024-05-28 18:15:05.557296,1
2024-05-28 18:15:05.619684,1
2024-05-28 18:15:05.685534,1
2024-05-28 18:15:05.751118,1
2024-05-28 18:15:05.813691,2
2024-05-28 18:15:05.882183,2
2024-05-28 18:15:05.950759,2
2024-05-28 18:15:06.013569,2
2024-05-28 18:15:06.073016,1
2024-05-28 18:15:06.137898,1
2024-05-28 18:15:06.203689,1
2024-05-28 18:15:06.269675,1
2024-05-28 18:15:06.330330,1
2024-05-28 18:15:06.400030,1
2024-05-28 18:15:06.463253,1
2024-05-28 18:15:06.529981,1
2024-05-28 18:15:06.595382,1
2024-05-28 18:15:06.659222,1
2024-05-28 18:15:06.719420,1
2024-05-28 18:15:06.780077,1
2024-05-28 18:15:06.843140,1
2024-05-28 18:15:06.907308,1
2024-05-28 18:15:06.971288,1
2024-05-28 18:15:07.038994,1
2024-05-28 18:15:07.107824,1
2024-05-28 18:15:07.172697,1
2024-05-28 18:15:07.241063,1
2024-05-28 18:15:07.307405,1
2024-05-28 18:15:07.368629,1
2024-05-28 18:15:07.432274,1
2024-05-28 18:15:07.500044,1
2024-05-28 18:15:07.568107,1
2024-05-28 18:15:07.632962,1
2024-05-28 18:15:07.695702,1
2024-05-28 18:15:07.755512,1
2024-05-28 18:15:07.822478,1
2024-05-28 18:15:07.887456,1
2024-05-28 18:15:07.955607,1
2024-05-28 18:15:08.022034,1
2024-05-28 18:15:08.091673,1
2024-05-28 18:15:08.148850,1
2024-05-28 18:15:08.217158,1
2024-05-28 18:15:08.279247,1
2024-05-28 18:15:08.340811,1
2024-05-28 18:15:08.402338,1
2024-05-28 18:15:08.474605,1
2024-05-28 18:15:08.536134,1
2024-05-28 18:15:08.601438,1
2024-05-28 18:15:08.669404,1
2024-05-28 18:15:08.736094,2
2024-05-28 18:15:08.797178,2
2024-05-28 18:15:08.868149,2
2024-05-28 18:15:08.935658,1
2024-05-28 18:15:09.003808,2
2024-05-28 18:15:09.067254,1
2024-05-28 18:15:09.130738,1
2024-05-28 18:15:09.200779,1
2024-05-28 18:15:09.266360,1
2024-05-28 18:15:09.334496,1
2024-05-28 18:15:09.405069,1
2024-05-28 18:15:09.474755,1
2024-05-28 18:15:09.544323,1
2024-05-28 18:15:09.614434,1
2024-05-28 18:15:09.678907,1
2024-05-28 18:15:09.740784,1
2024-05-28 18:15:09.802245,1
2024-05-28 18:15:09.894056,1
2024-05-28 18:15:09.963768,2
2024-05-28 18:15:10.028363,2
2024-05-28 18:15:10.094986,1
2024-05-28 18:15:10.157949,1
2024-05-28 18:15:10.226841,1
2024-05-28 18:15:10.288512,1
2024-05-28 18:15:10.352212,1
2024-05-28 18:15:10.414810,1
2024-05-28 18:15:10.481186,1
2024-05-28 18:15:10.548666,1
2024-05-28 18:15:10.616068,1
2024-05-28 18:15:10.680135,1
2024-05-28 18:15:10.750484,1
2024-05-28 18:15:10.810761,1
2024-05-28 18:15:10.881944,1
2024-05-28 18:15:10.947022,1
2024-05-28 18:15:11.112909,1
2024-05-28 18:15:11.178229,1
2024-05-28 18:15:11.242774,1
2024-05-28 18:15:11.305590,1
2024-05-28 18:15:11.369462,1
2024-05-28 18:15:11.432623,1
2024-05-28 18:15:11.498415,1
2024-05-28 18:15:11.560721,1
2024-05-28 18:15:11.625148,1
2024-05-28 18:15:11.689480,1
2024-05-28 18:15:11.750445,1
2024-05-28 18:15:11.812256,1
2024-05-28 18:15:11.878486,1
2024-05-28 18:15:11.942547,1
2024-05-28 18:15:12.005735,1
2024-05-28 18:15:12.076161,2
2024-05-28 18:15:12.139939,2
2024-05-28 18:15:12.206323,2
2024-05-28 18:15:12.273328,2
2024-05-28 18:15:12.341887,2
2024-05-28 18:15:12.406455,2
2024-05-28 18:15:12.471549,2
2024-05-28 18:15:12.534409,2
2024-05-28 18:15:12.597610,2
2024-05-28 18:15:12.666310,2
2024-05-28 18:15:12.726148,2
2024-05-28 18:15:12.793257,2
2024-05-28 18:15:12.857105,2
2024-05-28 18:15:12.918180,2
2024-05-28 18:15:12.976452,2
2024-05-28 18:15:13.038444,1
2024-05-28 18:15:13.099651,1
2024-05-28 18:15:13.160127,1
2024-05-28 18:15:13.223581,1
2024-05-28 18:15:13.281644,1
2024-05-28 18:15:13.343935,1
2024-05-28 18:15:13.408717,1
2024-05-28 18:15:13.473123,1
2024-05-28 18:15:13.537652,1
2024-05-28 18:15:13.604491,1
2024-05-28 18:15:13.670553,1
2024-05-28 18:15:13.732445,1
2024-05-28 18:15:13.791156,1
2024-05-28 18:15:13.855049,1
2024-05-28 18:15:13.917550,1
2024-05-28 18:15:13.981646,1
2024-05-28 18:15:14.047160,1
2024-05-28 18:15:14.106890,1
2024-05-28 18:15:14.172371,1
2024-05-28 18:15:14.239324,1
2024-05-28 18:15:14.297387,2
2024-05-28 18:15:14.356448,1
2024-05-28 18:15:14.416755,1
2024-05-28 18:15:14.481365,1
2024-05-28 18:15:14.543315,1
2024-05-28 18:15:14.606650,1
2024-05-28 18:15:14.676082,1
2024-05-28 18:15:14.739433,1
2024-05-28 18:15:14.807485,1
2024-05-28 18:15:14.872779,1
2024-05-28 18:15:14.938939,1
2024-05-28 18:15:15.001635,1
2024-05-28 18:15:15.066558,1
2024-05-28 18:15:15.131262,1
2024-05-28 18:15:15.196212,1
2024-05-28 18:15:15.289412,1
2024-05-28 18:15:15.351061,1
2024-05-28 18:15:15.413712,1
2024-05-28 18:15:15.478657,1
2024-05-28 18:15:15.546298,1
2024-05-28 18:15:15.613047,1
2024-05-28 18:15:15.675695,1
2024-05-28 18:15:15.739968,1
2024-05-28 18:15:15.802613,1
2024-05-28 18:15:15.865013,1
2024-05-28 18:15:15.931097,1
2024-05-28 18:15:15.992142,1
2024-05-28 18:15:16.053760,1
2024-05-28 18:15:16.118595,1
2024-05-28 18:15:16.184584,1
2024-05-28 18:15:16.243817,1
2024-05-28 18:15:16.307562,1
2024-05-28 18:15:16.374320,1
2024-05-28 18:15:16.441193,1
2024-05-28 18:15:16.507315,1
2024-05-28 18:15:16.575025,1
2024-05-28 18:15:16.641227,1
2024-05-28 18:15:16.705101,1
2024-05-28 18:15:16.768252,1
2024-05-28 18:15:16.834307,1
2024-05-28 18:15:16.899776,1
2024-05-28 18:15:16.958603,1
2024-05-28 18:15:17.027062,1
2024-05-28 18:15:17.090342,1
2024-05-28 18:15:17.155183,1
2024-05-28 18:15:17.214106,1
2024-05-28 18:15:17.276185,1
2024-05-28 18:15:18.864938,1
2024-05-28 18:15:18.927601,1
2024-05-28 18:15:18.991304,1
2024-05-28 18:15:19.057441,1
2024-05-28 18:15:19.129499,1
2024-05-28 18:15:19.256575,1
2024-05-28 18:15:19.327231,1
2024-05-28 18:15:19.391313,1
2024-05-28 18:15:19.470727,1
2024-05-28 18:15:19.536692,1
2024-05-28 18:15:19.595956,1
2024-05-28 18:15:31.435597,1
2024-05-28 18:15:31.510079,1
2024-05-28 18:15:31.586107,1
2024-05-28 18:15:31.665370,1
2024-05-28 18:15:31.739990,1
2024-05-28 18:15:31.812617,1
2024-05-28 18:15:31.881784,1
2024-05-28 18:15:31.949617,1
2024-05-28 18:15:32.024216,1
2024-05-28 18:15:32.098008,1
2024-05-28 18:15:32.170996,1
2024-05-28 18:15:32.242608,1
2024-05-28 18:15:32.310034,1
2024-05-28 18:15:32.376869,1
2024-05-28 18:15:32.450491,1
2024-05-28 18:15:32.520209,1
2024-05-28 18:15:32.587324,1
2024-05-28 18:15:32.657628,1
2024-05-28 18:15:32.733381,1
2024-05-28 18:15:32.829901,1
2024-05-28 22:03:52.213568,1
2024-05-28 22:03:52.275000,1
2024-05-28 22:03:52.341630,1
2024-05-28 22:03:52.409247,1
2024-05-28 22:03:52.475153,1
2024-05-28 22:03:52.536315,1
2024-05-28 22:03:52.602132,1
2024-05-28 22:03:52.665654,1
2024-05-28 22:03:52.739483,1
2024-05-28 22:03:52.802906,1
2024-05-28 22:03:52.878086,1
2024-05-28 22:03:52.947037,1
2024-05-28 22:03:53.016389,1
2024-05-28 22:03:53.086584,1
2024-05-28 22:03:53.151221,1
2024-05-28 22:03:53.219320,1
2024-05-28 22:03:53.288380,1
2024-05-28 22:03:53.376638,1
2024-05-28 22:03:53.438192,1
2024-05-28 22:03:53.497407,1
2024-05-28 22:03:53.563478,1
2024-05-28 22:03:53.624219,1
2024-05-28 22:03:53.689672,1
2024-05-28 22:03:53.751518,1
2024-05-28 22:03:53.814786,1
2024-05-28 22:03:55.113803,1
2024-05-28 22:03:55.178386,1
2024-05-28 22:03:55.241550,1
2024-05-28 22:03:55.302292,1
2024-05-28 22:03:55.364122,1
2024-05-28 22:03:55.426433,1
2024-05-28 22:03:55.487267,1
2024-05-28 22:03:55.547480,1
2024-05-28 22:03:55.607586,1
2024-05-28 22:03:55.678800,1
2024-05-28 22:03:55.740313,1
2024-05-28 22:03:55.800601,1
2024-05-28 22:03:55.863387,1
2024-05-28 22:03:55.921046,1
2024-05-28 22:03:55.982840,1
2024-05-28 22:03:56.046321,1
2024-05-28 22:03:56.109664,1
2024-05-28 22:03:56.169908,1
2024-05-28 22:03:56.233847,1
2024-05-28 22:03:56.297751,1
2024-05-28 22:03:56.366898,1
2024-05-28 22:03:56.428226,1
2024-05-28 22:03:56.616429,1
2024-05-28 22:03:56.686288,1
2024-05-28 22:03:56.747123,1
2024-05-28 22:03:57.585593,1
2024-05-28 22:03:57.651095,1
2024-05-28 22:03:57.714477,1
2024-05-28 22:03:57.777275,1
2024-05-28 22:03:57.839382,1
2024-05-28 22:03:58.540630,1
2024-05-28 22:03:58.603202,1
2024-05-28 22:03:58.668632,1
2024-05-28 22:03:58.731050,1
2024-05-28 22:03:58.797777,1
2024-05-28 22:03:58.858406,1
2024-05-28 22:03:58.925133,1
2024-05-28 22:03:58.986716,1
2024-05-28 22:03:59.052251,1
2024-05-28 22:03:59.111626,1
2024-05-28 22:03:59.171612,1
2024-05-28 22:03:59.236604,1
2024-05-28 22:03:59.296837,1
2024-05-28 22:03:59.362128,1
2024-05-28 22:03:59.455871,1
2024-05-28 22:03:59.518721,1
2024-05-28 22:03:59.581746,1
2024-05-28 22:03:59.650882,1
2024-05-28 22:03:59.713766,1
2024-05-28 22:03:59.777200,1
2024-05-28 22:03:59.837630,1
2024-05-28 22:03:59.899991,1
2024-05-28 22:03:59.967515,1
2024-05-28 22:04:00.030204,1
2024-05-28 22:04:00.094421,1
2024-05-28 22:04:00.163336,1
2024-05-28 22:04:00.225245,1
2024-05-28 22:04:00.288416,1
2024-05-28 22:04:00.351800,1
2024-05-28 22:04:00.411683,1
2024-05-28 22:04:00.477842,1
2024-05-28 22:04:00.542454,1
2024-05-28 22:04:00.610279,1
2024-05-28 22:04:00.678184,1
2024-05-28 22:04:00.742850,1
2024-05-28 22:04:00.804240,1
2024-05-28 22:04:00.867092,1
2024-05-28 22:04:00.930205,1
2024-05-28 22:04:00.997158,1
2024-05-28 22:04:01.059936,1
2024-05-28 22:04:01.120973,1
2024-05-28 22:04:01.180906,1
2024-05-28 22:04:01.239065,1
2024-05-28 22:04:01.298055,1
2024-05-28 22:04:01.363333,1
2024-05-28 22:04:01.428228,1
2024-05-28 22:04:01.491968,1
2024-05-28 22:04:01.559069,1
2024-05-28 22:04:01.621204,1
2024-05-28 22:04:01.686416,1
2024-05-28 22:04:01.752001,1
2024-05-28 22:04:01.819264,1
2024-05-28 22:04:01.884859,1
2024-05-28 22:04:01.944970,1
2024-05-28 22:04:02.009942,1
2024-05-28 22:04:02.071962,1
2024-05-28 22:04:02.135498,1
2024-05-28 22:04:02.198192,1
2024-05-28 22:04:02.265456,1
2024-05-28 22:04:02.332316,1
2024-05-28 22:04:02.394580,1
2024-05-28 22:04:02.456986,1
2024-05-28 22:04:02.517869,1
2024-05-28 22:04:02.580427,1
2024-05-28 22:04:02.649292,1
2024-05-28 22:04:02.715418,1
2024-05-28 22:04:02.780461,1
2024-05-28 22:04:02.840347,1
2024-05-28 22:04:02.923675,1
2024-05-28 22:04:02.985664,1
2024-05-28 22:04:03.051549,1
2024-05-28 22:04:03.113889,1
2024-05-28 22:04:03.176692,1
2024-05-28 22:04:03.240202,1
2024-05-28 22:04:03.301576,1
2024-05-28 22:04:03.362955,1
2024-05-28 22:04:03.426475,1
2024-05-28 22:04:03.502667,1
2024-05-28 22:04:03.571884,1
2024-05-28 22:04:03.635167,1
2024-05-28 22:04:03.700074,1
2024-05-28 22:04:03.762494,1
2024-05-28 22:04:03.823295,1
2024-05-28 22:04:03.889291,1
2024-05-28 22:04:03.951737,1
2024-05-28 22:04:04.018622,1
2024-05-28 22:04:04.077572,1
2024-05-28 22:04:04.147360,1
2024-05-28 22:04:04.212341,1
2024-05-28 22:04:04.275942,1
2024-05-28 22:04:04.341787,1
2024-05-28 22:04:04.407080,1
2024-05-28 22:04:04.475298,1
2024-05-28 22:04:04.540242,1
2024-05-28 22:04:04.603671,1
2024-05-28 22:04:04.677541,1
2024-05-28 22:04:04.744853,1
2024-05-28 22:04:04.820525,1
2024-05-28 22:04:04.888303,1
2024-05-28 22:04:04.957225,1
2024-05-28 22:04:05.026682,1
2024-05-28 22:04:05.097046,1
2024-05-28 22:04:05.163281,1
2024-05-28 22:04:05.231929,1
2024-05-28 22:04:05.293661,1
2024-05-28 22:04:05.357646,1
2024-05-28 22:04:05.427369,1
2024-05-28 22:04:05.491946,1
2024-05-28 22:04:05.559102,1
2024-05-28 22:04:05.622645,1
2024-05-28 22:04:06.024265,1
2024-05-28 22:04:06.094640,1
2024-05-28 22:04:06.159609,1
2024-05-28 22:04:06.221393,1
2024-05-28 22:04:06.277314,1
2024-05-28 22:04:06.342479,1
2024-05-28 22:04:06.410827,1
2024-05-28 22:04:06.475078,1
2024-05-28 22:04:06.535345,1
2024-05-28 22:04:06.598468,1
2024-05-28 22:04:06.662190,1
2024-05-28 22:04:06.724090,1
2024-05-28 22:04:06.789010,1
2024-05-28 22:04:06.856080,1
2024-05-28 22:04:06.918621,1
2024-05-28 22:04:07.011976,1
2024-05-28 22:04:07.077017,1
2024-05-28 22:04:07.145134,1
2024-05-28 22:04:07.210311,1
2024-05-28 22:04:07.275235,1
2024-05-28 22:04:07.340110,1
2024-05-28 22:04:07.401767,1
2024-05-28 22:04:07.530659,1
2024-05-28 22:04:07.660527,1
2024-05-28 22:04:07.789208,1
2024-05-28 22:04:07.982266,1
2024-05-28 22:04:08.045907,1
2024-05-28 22:04:08.179635,1
2024-05-28 22:04:08.243566,1
2024-05-28 22:04:08.313825,1
2024-05-28 22:04:08.378713,1
2024-05-28 22:04:08.444906,1
2024-05-28 22:04:08.506199,1
2024-05-28 22:04:08.568099,1
2024-05-28 22:04:08.632380,1
2024-05-28 22:04:08.696563,1
2024-05-28 22:04:08.757625,1
2024-05-28 22:04:08.821577,1
2024-05-28 22:04:08.888446,1
2024-05-28 22:04:08.965376,1
2024-05-28 22:04:09.029521,1
2024-05-28 22:04:09.092644,1
2024-05-28 22:04:09.157058,1
2024-05-28 22:04:09.221437,1
2024-05-28 22:04:09.289058,1
2024-05-28 22:04:09.348718,1
2024-05-28 22:04:09.411961,1
2024-05-28 22:04:09.475397,1
2024-05-28 22:04:09.535930,1
2024-05-28 22:04:09.613135,1
2024-05-28 22:04:09.679024,1
2024-05-28 22:04:09.743839,1
2024-05-28 22:04:09.807884,1
2024-05-28 22:04:09.872158,1
2024-05-28 22:04:09.966812,1
2024-05-28 22:04:10.033791,1
2024-05-28 22:04:10.096857,1
2024-05-28 22:04:10.165198,1
2024-05-28 22:04:10.229850,1
2024-05-28 22:04:10.296733,1
2024-05-28 22:04:10.363727,1
2024-05-28 22:04:10.432324,1
2024-05-28 22:04:10.500449,1
2024-05-28 22:04:10.564591,1
2024-05-28 22:04:10.631129,1
2024-05-28 22:04:10.699843,1
2024-05-28 22:04:10.763595,1
2024-05-28 22:04:10.829235,1
2024-05-28 22:04:10.893848,1
2024-05-28 22:04:10.960279,1
2024-05-28 22:04:11.022257,1
2024-05-28 22:04:11.080717,1
2024-05-28 22:04:11.145310,1
2024-05-28 22:04:11.205807,1
2024-05-28 22:04:11.278498,1
2024-05-28 22:04:11.349017,1
2024-05-28 22:04:11.411376,1
2024-05-28 22:04:11.476772,1
2024-05-28 22:04:11.544225,1
2024-05-28 22:04:11.605156,1
2024-05-28 22:04:11.669115,1
2024-05-28 22:04:11.734228,1
2024-05-28 22:04:11.794583,1
2024-05-28 22:04:11.862127,1
2024-05-28 22:04:11.925209,1
2024-05-28 22:04:11.988406,1
2024-05-28 22:04:12.054520,1
2024-05-28 22:04:12.116011,1
2024-05-28 22:04:12.176885,1
2024-05-28 22:04:12.241295,1
2024-05-28 22:04:12.306606,1
2024-05-28 22:04:12.374466,1
2024-05-28 22:04:12.437490,1
2024-05-28 22:04:12.501718,1
2024-05-28 22:04:12.569975,1
2024-05-28 22:04:12.644557,1
2024-05-28 22:04:12.708825,1
2024-05-28 22:04:12.780592,1
2024-05-28 22:04:12.846478,1
2024-05-28 22:04:12.915629,1
2024-05-28 22:04:12.987707,1
2024-05-28 22:04:13.054697,1
2024-05-28 22:04:13.121420,1
2024-05-28 22:04:13.189092,1
2024-05-28 22:04:13.276535,1
2024-05-28 22:04:13.344245,1
2024-05-28 22:04:13.411467,1
2024-05-28 22:04:13.481931,1
2024-05-28 22:04:13.544918,1
2024-05-28 22:04:13.604915,1
2024-05-28 22:04:14.197692,1
2024-05-28 22:04:14.268906,1
2024-05-28 22:04:14.333134,1
2024-05-28 22:04:14.402512,1
2024-05-28 22:04:14.474872,1
2024-05-28 22:04:14.542187,1
2024-05-28 22:04:14.616213,1
2024-05-28 22:04:14.685421,1
2024-05-28 22:04:14.755061,1
2024-05-28 22:04:14.823776,1
2024-05-28 22:04:14.894856,1
2024-05-28 22:04:14.964951,1
2024-05-28 22:04:15.031007,1
2024-05-28 22:04:15.102257,1
2024-05-28 22:04:15.171868,1
2024-05-28 22:04:15.236940,1
2024-05-28 22:04:15.304330,1
2024-05-28 22:04:15.438858,1
2024-05-28 22:04:15.504768,1
2024-05-28 22:04:15.571597,1
2024-05-28 22:04:15.642922,1
2024-05-28 22:04:15.705570,1
2024-05-28 22:04:15.771788,1
2024-05-28 22:04:15.840056,1
2024-05-28 22:04:15.904777,1
2024-05-28 22:04:15.971832,1
2024-05-28 22:04:16.039971,1
2024-05-28 22:04:16.103409,1
2024-05-28 22:04:16.173538,1
2024-05-28 22:04:16.237713,1
2024-05-28 22:04:16.306437,1
2024-05-28 22:04:16.370330,1
2024-05-28 22:04:16.437436,1
2024-05-28 22:04:16.504794,1
2024-05-28 22:04:16.569435,1
2024-05-28 22:04:16.635114,1
2024-05-28 22:04:16.700618,1
2024-05-28 22:04:16.769469,1
2024-05-28 22:04:16.836037,1
2024-05-28 22:04:16.901340,1
2024-05-28 22:04:16.970914,1
2024-05-28 22:04:17.035427,1
2024-05-28 22:04:17.126145,1
2024-05-28 22:04:17.186616,1
2024-05-28 22:04:17.249790,1
2024-05-28 22:04:17.313925,1
2024-05-28 22:04:17.374694,1
2024-05-28 22:04:17.444309,1
2024-05-28 22:04:17.508896,1
2024-05-28 22:04:17.579393,1
2024-05-28 22:04:17.647979,1
2024-05-28 22:04:17.712027,1
2024-05-28 22:04:17.777263,1
2024-05-28 22:04:17.843996,1
2024-05-28 22:04:17.910470,1
2024-05-28 22:04:17.976564,1
2024-05-28 22:04:18.041223,1
2024-05-28 22:04:18.108647,1
2024-05-28 22:04:18.172044,1
2024-05-28 22:04:18.237628,1
2024-05-28 22:04:18.299772,1
2024-05-28 22:04:18.362336,1
2024-05-28 22:04:18.428774,1
2024-05-28 22:04:18.493307,1
2024-05-28 22:04:18.561598,1
2024-05-28 22:04:18.627856,1
2024-05-28 22:04:18.698044,1
2024-05-28 22:04:18.767685,1
2024-05-28 22:04:18.829712,1
2024-05-28 22:04:18.893987,1
2024-05-28 22:04:18.960520,1
2024-05-28 22:04:19.023372,1
2024-05-28 22:04:19.085978,1
2024-05-28 22:04:19.153815,1
2024-05-28 22:04:19.220227,1
2024-05-28 22:04:19.280730,1
2024-05-28 22:04:19.350052,1
2024-05-28 22:04:19.438092,1
2024-05-28 22:04:19.507530,1
2024-05-28 22:04:19.576042,1
2024-05-28 22:04:19.641918,1
2024-05-28 22:04:19.707276,1
2024-05-28 22:04:19.774532,1
2024-05-28 22:04:19.838818,1
2024-05-28 22:04:19.906445,1
2024-05-28 22:04:19.973528,1
2024-05-28 22:04:20.036742,1
2024-05-28 22:04:20.104739,1
2024-05-28 22:04:20.165450,1
2024-05-28 22:04:20.226475,1
2024-05-28 22:04:20.293599,1
2024-05-28 22:04:20.358690,1
2024-05-28 22:04:20.426822,1
2024-05-28 22:04:20.493776,1
2024-05-28 22:04:20.557997,1
2024-05-28 22:04:20.623980,1
2024-05-28 22:04:20.692748,1
2024-05-28 22:04:20.758430,1
2024-05-28 22:04:20.821816,1
2024-05-28 22:04:20.885843,1
2024-05-28 22:04:20.953505,1
2024-05-28 22:04:21.535010,1
2024-05-28 22:04:22.956088,1
2024-05-28 22:04:23.025355,1
2024-05-28 22:04:23.151822,1
2024-05-28 22:04:23.216727,1
2024-05-28 22:04:23.284375,1
2024-05-28 22:04:23.350883,1
2024-05-28 22:04:23.420218,1
2024-05-28 22:04:23.488256,1
2024-05-28 22:04:23.681732,1
2024-05-28 22:04:23.749580,1
2024-05-28 22:04:23.820544,1
2024-05-28 22:04:23.881154,1
2024-05-28 22:04:23.949132,1
2024-05-28 22:04:24.079407,1
2024-05-28 22:04:24.146157,1
2024-05-28 22:04:24.213249,1
2024-05-28 22:04:24.279091,1
2024-05-28 22:04:24.346241,1
2024-05-28 22:04:24.410745,1
2024-05-28 22:04:24.484316,1
2024-05-28 22:04:24.586547,1
2024-05-28 22:04:24.670892,1
2024-05-28 22:04:24.740787,1
2024-05-28 22:04:24.809889,1
2024-05-28 22:04:24.876483,1
2024-05-28 22:04:24.943523,1
2024-05-28 22:04:25.013140,1
2024-05-28 22:04:25.078647,1
2024-05-28 22:04:25.141803,1
2024-05-28 22:04:25.209644,1
2024-05-28 22:04:25.274786,1
2024-05-28 22:04:25.346504,1
2024-05-28 22:04:25.411748,1
2024-05-28 22:04:25.479671,1
2024-05-28 22:04:25.550226,1
2024-05-28 22:04:25.750356,1
2024-05-28 22:04:25.820505,1
2024-05-28 22:04:25.884698,1
2024-05-28 22:04:25.952312,1
2024-05-28 22:04:26.018392,1
2024-05-28 22:04:26.084050,1
2024-05-28 22:04:26.153800,1
2024-05-28 22:04:26.217836,1
2024-05-28 22:04:26.281561,1
2024-05-28 22:04:26.552916,1
2024-05-28 22:04:27.132468,1
2024-05-28 22:04:27.196913,1
2024-05-28 22:04:27.259877,1
2024-05-28 22:04:27.325108,1
2024-05-28 22:04:27.387748,1
2024-05-28 22:04:27.452831,1
2024-05-28 22:04:27.514512,1
2024-05-28 22:04:27.581248,1
2024-05-28 22:04:27.650546,1
2024-05-28 22:04:27.715737,1
2024-05-28 22:04:27.804905,1
2024-05-28 22:04:27.869026,1
2024-05-28 22:04:27.934406,1
2024-05-28 22:04:28.002690,1
2024-05-28 22:04:28.066773,1
2024-05-28 22:04:28.135368,1
2024-05-28 22:04:28.200709,1
2024-05-28 22:04:28.267187,1
2024-05-28 22:04:28.335303,1
2024-05-28 22:04:28.400876,1
2024-05-28 22:04:28.465596,1
2024-05-28 22:04:28.527393,1
2024-05-28 22:04:28.594386,1
2024-05-28 22:04:28.663545,1
2024-05-28 22:04:28.733984,1
2024-05-28 22:04:28.796881,1
2024-05-28 22:04:28.859072,1
2024-05-28 22:04:28.925073,1
2024-05-28 22:04:28.989226,1
2024-05-28 22:04:29.052974,1
2024-05-28 22:04:29.121233,1
2024-05-28 22:04:29.185219,1
2024-05-28 22:04:29.247820,1
2024-05-28 22:04:29.316045,1
2024-05-28 22:04:29.381857,1
2024-05-28 22:04:29.448289,1
2024-05-28 22:04:29.517298,1
2024-05-28 22:04:29.649061,1
2024-05-28 22:04:29.720504,1
2024-05-28 22:04:37.270306,1
2024-05-28 22:04:37.542191,1
2024-05-28 22:04:37.600755,1
2024-05-28 22:04:38.007733,1
2024-05-28 22:04:38.069688,1
2024-05-28 22:04:38.138940,1
2024-05-28 22:04:38.209079,1
2024-05-28 22:04:38.270939,1
2024-05-28 22:04:38.400031,1
2024-05-28 22:04:38.505500,1
2024-05-28 22:04:38.569705,1
2024-05-28 22:04:39.239667,1
2024-05-28 22:04:39.375376,1
2024-05-28 22:04:39.581350,1
2024-05-28 22:04:39.649221,1
2024-05-28 22:04:39.781933,1
2024-05-28 22:04:40.099645,1
2024-05-28 22:04:40.928519,1
2024-05-28 22:04:41.003262,1
2024-05-28 22:04:41.198002,1
2024-05-28 22:04:41.333277,1
2024-05-28 22:04:41.399303,1
2024-05-28 22:04:41.470370,1
2024-05-28 22:04:41.540857,1
2024-05-28 22:04:41.601526,1
2024-05-28 22:04:41.668938,1
2024-05-28 22:04:41.738159,1
2024-05-28 22:04:41.804759,1
2024-05-28 22:04:41.870012,1
2024-05-28 22:04:41.933346,1
2024-05-28 22:04:42.002180,1
2024-05-28 22:04:42.067885,1
2024-05-28 22:04:42.197628,1
2024-05-28 22:04:42.260301,1
2024-05-28 22:04:42.327715,1
2024-05-28 22:04:42.395536,1
2024-05-28 22:04:42.466366,1
2024-05-28 22:04:42.529765,1
2024-05-28 22:04:42.597288,1
2024-05-28 22:04:42.663720,1
2024-05-28 22:04:42.988903,1
2024-05-28 22:04:43.055205,1
2024-05-28 22:04:43.122707,1
2024-05-28 22:04:43.186722,1
2024-05-28 22:04:43.246896,1
2024-05-28 22:04:43.310330,1
2024-05-28 22:04:43.378234,1
2024-05-28 22:04:43.640661,1
2024-05-28 22:04:43.709328,1
2024-05-28 22:04:43.770981,1
2024-05-28 22:04:43.862817,1
2024-05-28 22:04:43.927623,1
2024-05-28 22:04:43.992385,1
2024-05-28 22:04:44.058620,1
2024-05-28 22:04:44.130391,1
2024-05-28 22:04:44.195391,1
2024-05-28 22:04:44.260299,1
2024-05-28 22:04:44.328730,1
2024-05-28 22:04:44.397801,1
2024-05-28 22:04:44.534549,1
2024-05-28 22:04:44.600424,1
2024-05-28 22:04:44.667964,1
2024-05-28 22:04:44.731864,1
2024-05-28 22:04:44.796691,1
2024-05-28 22:04:44.860605,1
2024-05-28 22:04:44.930160,1
2024-05-28 22:04:44.995500,1
2024-05-28 22:04:45.063891,1
2024-05-28 22:04:45.127734,1
2024-05-28 22:04:45.190202,1
2024-05-28 22:04:45.256826,1
2024-05-28 22:04:45.325080,1
2024-05-28 22:04:45.388890,1
2024-05-28 22:04:45.453568,1
2024-05-28 22:04:45.518813,1
2024-05-28 22:04:45.584757,1
2024-05-28 22:04:45.652707,1
2024-05-28 22:04:45.719183,1
2024-05-28 22:04:45.785799,1
2024-05-28 22:04:45.852815,1
2024-05-28 22:04:45.923859,1
2024-05-28 22:04:45.991772,1
2024-05-28 22:04:46.057664,1
2024-05-28 22:04:46.126962,1
2024-05-28 22:04:46.195620,1
2024-05-28 22:04:46.261461,1
2024-05-28 22:04:46.327219,1
2024-05-28 22:04:46.396642,1
2024-05-28 22:04:46.460219,1
2024-05-28 22:04:46.526290,1
2024-05-28 22:04:46.591107,1
2024-05-28 22:04:46.656558,1
2024-05-28 22:04:46.720917,1
2024-05-28 22:04:46.781238,1
2024-05-28 22:04:46.853619,1
2024-05-28 22:04:46.920925,1
2024-05-28 22:04:47.010514,1
2024-05-28 22:04:47.079399,1
2024-05-28 22:04:47.144278,1
